dishId,cluster,ingredientName
93766,3,"['香菇', '豬絞肉', '紹興酒', '太白粉', '雞蛋']"
93772,3,['柳橙']
93774,0,"['酵母', '中筋麵粉']"
93776,2,"['蒜頭', '蝦子', '豬肉', '香菇', '紅蘿蔔', '高麗菜', '白飯']"
93778,1,"['雞腿', '蘑菇', '蒜頭', '紹興酒', '九層塔']"
93784,4,"['蔥', '蒜頭', '白飯']"
93788,4,"['薑', '豬絞肉', '高麗菜', '蔥']"
93793,4,"['蛤蜊', '豬絞肉', '蝦子', '蔥', '香菇', '甜椒', '花椰菜']"
93794,2,"['干貝', '白蘿蔔', '紅蘿蔔', '玉米', '貢丸', '花枝', '香菜']"
93796,4,"['嫩豆腐', '豬絞肉', '蔥', '薑', '蒜頭', '太白粉']"
93797,1,"['龍鬚菜', '香菇']"
93800,3,"['雞蛋', '高湯']"
93801,3,"['太白粉', '低筋麵粉']"
93804,2,"['中筋麵粉', '南瓜', '高麗菜', '紅蘿蔔', '蝦子', '培根', '雞蛋', '紹興酒']"
93809,4,"['馬鈴薯', '蔥']"
93818,0,"['中筋麵粉', '雞蛋', '酵母']"
93823,4,"['貢丸', '鴨肉', '薑', '蔥']"
93824,4,"['蝦子', '紹興酒', '蒜頭', '蔥']"
93825,4,"['海帶', '豆包', '薑', '蔥', '鮮雞晶']"
93826,2,"['昆布', '米', '薑', '海苔', '鯛魚', '紹興酒']"
93829,2,"['貢丸', '南瓜', '小黃瓜', '紅蘿蔔']"
93831,0,"['雞蛋', '低筋麵粉']"
93833,0,"['玉米', '雞蛋']"
93839,2,"['白蘿蔔', '豬絞肉', '香菇', '洋蔥', '紹興酒', '昆布', '番茄汁']"
93841,1,"['雞腿', '麵線', '薑', '杏鮑菇', '紹興酒']"
93843,1,"['洋蔥', '西洋芹', '洋菇', '高湯', '鮮奶油']"
93854,1,"['白飯', '雞腿', '金針菇', '柳橙', '洋蔥']"
93856,3,['雞蛋']
93859,4,"['蝦子', '蔥', '薑', '紹興酒']"
93863,4,"['淡菜', '起司', '蔥', '香菜']"
93864,0,"['雞蛋', '鹹蛋']"
93873,1,"['蛤蜊', '蒜頭']"
93875,0,"['培根', '起司', '中筋麵粉', '酵母']"
93877,4,"['芋頭', '地瓜']"
93881,3,"['金針菇', '杏鮑菇']"
93891,0,"['雞蛋', '花生', '中筋麵粉', '泡打粉']"
93893,3,"['地瓜', '起司']"
93902,0,"['中筋麵粉', '酵母']"
93903,1,"['白蘿蔔', '干貝', '紹興酒', '薑']"
93907,3,"['豬絞肉', '紹興酒']"
93914,0,"['低筋麵粉', '泡打粉', '雞蛋', '牛奶', '葡萄乾']"
93918,1,"['小黃瓜', '鳳梨', '蔭瓜']"
93919,0,"['白飯', '雞蛋', '泡菜', '蘆筍']"
93922,3,['雞蛋']
93923,0,"['雞蛋', '中筋麵粉', '泡打粉', '牛奶']"
93924,4,"['糙米', '黑米', '栗子', '香菇', '蘑菇', '櫛瓜', '薑', '蔥']"
93925,0,"['高筋麵粉', '核桃', '酵母']"
93927,1,"['韭菜', '鰹魚片']"
93928,0,"['低筋麵粉', '雞蛋', '檸檬', '巧克力']"
93933,2,"['白飯', '雞蛋', '蒜頭', '蔥', '青椒', '甜椒', '高麗菜', '豬絞肉']"
93937,4,"['豬梅花肉', '南瓜', '薑', '蔥', '紹興酒']"
93952,3,"['蘋果', '梨子', '檸檬', '里肌肉']"
93953,3,"['蝦子', '香菇']"
93956,1,"['白蘿蔔', '米粉', '臘腸', '香菇', '蝦子']"
93961,1,"['米', '番茄', '蒜頭', '蛤蜊']"
93965,4,"['米', '牛小排', '豆芽菜', '蒜頭', '蔥']"
93970,4,"['蝦子', '薑', '蔥', '紹興酒', '蒜頭']"
93972,1,"['米', '番茄', '蝦子', '蒜頭']"
93973,4,"['雞胸肉', '薑', '蒜頭', '蔥', '花生']"
93979,2,"['柳橙', '番紅花', '白酒', '雞胸肉', '香菜', '洋蔥', '生菜', '檸檬', '蒜頭']"
93985,1,"['豆腐', '蝦子', '玉米', '黃瓜', '韭黃', '鮑魚']"
93991,1,"['雞肉', '薑', '紹興酒', '麵線']"
93993,1,"['白飯', '牛奶', '雞蛋', '紅蘿蔔', '花椰菜', '螃蟹']"
93996,2,"['米', '豬絞肉', '芹菜', '紅蘿蔔', '高麗菜', '蔥', '香菜', '韭菜', '鰹魚片', '蝦子']"
94000,4,"['豬五花肉', '紹興酒', '蒜頭', '蔥']"
94002,3,"['芋頭', '豬絞肉', '香腸', '米粉']"
94005,4,"['馬鈴薯', '培根', '蔥']"
94008,3,"['泡菜', '鴻喜菇', '牛小排', '花枝', '白飯']"
94012,1,"['香菇', '鯛魚', '蝦子', '透抽', '菠菜', '起司']"
94018,0,"['鮮奶油', '雞蛋']"
94021,3,"['奶粉', '蘇打餅', '蔓越莓']"
94026,1,"['高麗菜', '蒜頭']"
94027,3,['紅棗']
94029,0,"['雞蛋', '鹹蛋']"
94033,0,"['雞蛋', '牛奶', '低筋麵粉', '吐司', '奇異果']"
94035,1,"['豬絞肉', '雞蛋', '糯米', '蒜頭']"
94036,0,"['雞蛋', '牛奶', '低筋麵粉', '玉米粉']"
94039,3,"['地瓜', '起司']"
94040,4,"['南瓜', '豬梅花肉', '蔥', '米']"
94041,0,"['雞蛋', '低筋麵粉', '蛋白粉']"
94045,4,"['白飯', '白蘿蔔', '火腿', '香菇', '雞蛋', '蔥', '干貝']"
94048,1,"['四季豆', '甜椒', '干貝']"
94055,0,"['雞蛋', '玉米']"
94068,4,"['豬絞肉', '豆腐', '蒜頭', '薑', '蔥']"
94078,0,"['馬鈴薯', '起司', '牛奶', '雞蛋']"
94080,1,"['高麗菜', '義大利麵']"
94086,2,"['薑', '洋蔥', '白蘿蔔', '紅蘿蔔', '番茄', '牛腩', '香菜', '芹菜']"
94088,4,"['蝦子', '蒜頭', '蔥']"
94104,0,"['雞蛋', '低筋麵粉', '南瓜', '牛奶']"
94105,3,"['嫩豆腐', '蔥', '鰹魚粉']"
94112,0,"['高筋麵粉', '巧克力', '牛奶', '酵母']"
94119,1,"['雞蛋', '九層塔', '牛奶']"
94129,3,"['豬梅花肉', '檸檬', '鰹魚片']"
94133,3,['檸檬']
94135,4,"['芋頭', '地瓜', '奇亞籽']"
94136,0,"['低筋麵粉', '玉米粉']"
94137,4,"['旗魚', '傳統豆腐', '蔥', '蒜頭', '香菜']"
94143,2,"['馬鈴薯', '紅蘿蔔', '花椰菜', '高麗菜', '杏鮑菇', '玉米', '椰奶', '高湯']"
94145,0,"['雞蛋', '低筋麵粉', '核桃']"
94146,2,"['雞腿', '甜椒', '洋蔥', '蒜頭', '紹興酒', '太白粉']"
94177,0,"['雞蛋', '中筋麵粉', '奶粉', '酵母']"
94179,3,"['玉米', '馬鈴薯', '高湯']"
94192,1,"['義大利麵', '茄子', '香菇', '洋蔥', '豬絞肉', '起司']"
94194,4,"['米', '白蘿蔔', '鮭魚', '雞蛋', '蔥', '干貝']"
94201,4,"['蒜頭', '蔥', '豬肉', '木耳', '蝦子', '米', '鰹魚', '中筋麵粉', '白蘿蔔']"
94208,1,"['里肌肉', '紹興酒', '蒜頭', '薑']"
94220,0,"['雞蛋', '栗子', '蘋果', '奶粉']"
94235,0,"['低筋麵粉', '泡打粉', '雞蛋', '百香果']"
94237,3,['米']
94248,3,"['蝦子', '起司', '紹興酒']"
94250,1,"['吐司', '雞蛋', '培根', '生菜']"
94252,1,"['蝦子', '美生菜', '檸檬', '番茄汁']"
94255,4,"['豬絞肉', '油豆腐', '蔥', '荸薺', '太白粉']"
94258,0,"['香腸', '吐司', '雞蛋', '低筋麵粉']"
94262,2,"['牛小排', '紅蘿蔔', '蒜頭', '番茄', '芹菜']"
94273,3,"['酪梨', '木耳', '牛奶']"
94287,0,"['高筋麵粉', '低筋麵粉', '蔥']"
94299,1,"['絲瓜', '豬梅花肉', '蒜頭', '紹興酒']"
94316,2,"['鮭魚', '洋蔥', '小黃瓜', '甜椒', '檸檬']"
94320,1,"['高麗菜', '白酒']"
94321,3,"['雞腿', '太白粉']"
94325,1,"['四季豆', '蒜頭']"
94326,1,"['培根', '里肌肉', '高麗菜', '白酒', '蒜頭']"
94329,1,"['白蘿蔔', '豬皮', '雞蛋', '蒜頭']"
94330,3,"['地瓜', '雞蛋']"
94335,1,"['番茄', '豬五花肉']"
94339,4,"['番茄', '雞蛋', '蒜頭', '蔥']"
94340,0,"['低筋麵粉', '雞蛋', '香蕉']"
94345,4,"['鴨肉', '蒜頭', '香菜', '蔥', '香菇', '高湯', '栗子', '牛奶']"
94348,0,"['薄餅', '牛奶', '蘋果', '高粱', '鮮奶油']"
94349,4,"['蔥', '雞蛋', '低筋麵粉', '牛奶', '泡打粉', '昆布', '紹興酒', '白蘿蔔', '香菇', '豬絞肉']"
94354,0,"['南瓜', '低筋麵粉', '泡打粉', '牛奶', '雞蛋']"
94357,1,"['豬梅花肉', '紹興酒', '韭菜', '番茄']"
94359,0,"['高筋麵粉', '奶粉', '酵母']"
94360,3,"['酥皮', '蘋果', '蔓越莓', '檸檬', '雞蛋']"
94361,1,"['雞腿', '香菇', '枸杞']"
94362,1,"['旗魚', '蒜頭', '薑']"
94366,2,"['排骨', '白蘿蔔', '番茄', '薑', '香菜']"
94367,0,"['雞蛋', '低筋麵粉', '巧克力']"
94371,1,"['白飯', '牛小排', '洋蔥', '雞蛋', '紹興酒']"
94374,2,"['糙米', '紅蘿蔔', '花椰菜', '海苔']"
94377,3,"['培根', '鳳梨']"
94380,4,"['雞肉', '蒜頭', '薑', '蔥']"
94387,3,"['地瓜', '低筋麵粉']"
94392,4,"['洋菇', '馬鈴薯', '青江菜', '雞蛋', '低筋麵粉']"
94402,4,"['雞腿', '洋蔥', '蘑菇', '馬鈴薯']"
94403,0,"['中筋麵粉', '牛奶', '酵母']"
94407,4,"['大腸', '蒜頭', '蔥']"
94408,0,"['雞蛋', '低筋麵粉', '蔓越莓']"
94409,1,"['豆干', '紅蘿蔔']"
94410,0,"['白飯', '雞蛋']"
94419,0,"['火腿', '培根', '起司', '高筋麵粉', '酵母', '雞蛋']"
94423,1,"['番茄', '雞蛋']"
94426,2,"['花椰菜', '番茄', '蒜頭']"
94427,3,"['雞胸肉', '泡菜']"
94429,1,"['苦瓜', '雞腿', '鳳梨']"
94432,3,"['豬絞肉', '傳統豆腐', '雞蛋']"
94437,2,"['米', '番茄', '昆布', '鮪魚', '西洋芹', '雞蛋']"
94438,1,"['起司', '生菜']"
94440,3,"['蒟蒻', '檸檬']"
94441,1,"['雞腿', '雞翅', '紹興酒', '薑', '蒜頭']"
94442,2,"['大白菜', '豆腐乳', '紅蘿蔔', '蒜頭']"
94443,3,"['培根', '雞蛋']"
94446,1,"['白蘿蔔', '蘋果', '金針菇']"
94447,3,"['吐司', '雞蛋', '火腿', '草莓']"
94448,1,"['白飯', '洋蔥']"
94453,2,"['蒜頭', '高麗菜', '紅蘿蔔', '牛奶', '豬五花肉']"
94459,3,"['蔥', '中筋麵粉']"
94474,2,"['薑', '蛤蜊', '豬絞肉', '蔥', '蒜頭', '蝦子', '荸薺', '洋蔥', '雞蛋', '大白菜', '鰹魚片']"
94475,1,"['高筋麵粉', '豬絞肉', '洋蔥', '蘑菇', '番茄', '毛豆', '雞蛋', '起司']"
94478,1,"['豬絞肉', '紹興酒', '雞蛋', '小黃瓜']"
94480,2,"['白蘿蔔', '豬絞肉', '鳥蛋', '雞蛋', '紅蘿蔔', '干貝', '太白粉', '蔥', '香菜']"
94483,2,"['腰內肉', '香菇', '番茄', '紅蘿蔔', '高麗菜', '西洋芹', '洋蔥']"
94487,3,"['豬梅花肉', '紹興酒', '鰹魚粉']"
94498,1,"['白飯', '昆布', '蝦子', '海苔']"
94505,0,"['酵母', '低筋麵粉', '高筋麵粉']"
94508,1,['白蘿蔔']
94511,4,"['米', '莧菜', '蔥', '紅蘿蔔', '豬絞肉', '鰹魚片', '雞蛋']"
94512,4,"['蝦子', '豆腐', '洋蔥', '海帶', '蔥']"
94514,1,"['米', '雞肉', '番茄', '雞蛋']"
94522,4,"['芋頭', '米粉', '豬梅花肉', '花椰菜', '紅蘿蔔', '香菇']"
94528,3,['米']
94531,2,"['白蘿蔔', '紅蘿蔔', '小黃瓜', '干貝']"
94533,0,"['鴨肉', '義大利麵', '蘑菇', '洋蔥', '豌豆', '玉米筍', '牛奶']"
94541,1,"['菠菜', '雞蛋', '洋蔥']"
94542,1,"['韭菜', '甜不辣', '蒜頭']"
94548,0,"['中筋麵粉', '低筋麵粉', '南瓜', '牛奶', '奶粉', '酵母']"
94549,3,['金棗']
94554,1,"['糯米', '九層塔', '蒜頭', '紹興酒']"
94555,1,"['洋菇', '培根', '牛奶', '玉米粉', '洋蔥']"
94558,3,['地瓜']
94559,3,"['蘋果', '梨子', '香蕉', '白飯']"
94560,3,"['雞腿', '臘腸', '紅棗', '太白粉', '紹興酒']"
94568,2,"['蘋果', '紅蘿蔔', '南瓜', '芹菜', '牛奶', '白飯']"
94578,2,"['菜心', '香菇', '洋菇', '薑', '香菜', '高湯']"
94582,1,"['花椰菜', '蒜頭']"
94583,4,"['嫩豆腐', '豬絞肉', '薑', '蒜頭', '蔥', '太白粉']"
94584,4,"['豬肉', '豆干', '木耳', '蔥', '蒜頭']"
94590,0,"['雞蛋', '低筋麵粉', '橙汁', '柳橙']"
94594,4,"['傳統豆腐', '蒟蒻', '九層塔', '蒜頭']"
94602,2,"['木耳', '香菇', '紅蘿蔔', '白蘿蔔', '火腿', '傳統豆腐', '蔥', '蒜頭', '薑', '干貝', '太白粉', '香菜']"
94608,1,"['烏龍麵', '洋蔥', '香菇', '杏鮑菇', '高麗菜', '魚板']"
94611,0,"['高筋麵粉', '酵母']"
94617,0,"['牛奶', '雞蛋', '吐司']"
94619,2,"['西洋芹', '火腿', '甜椒', '蒜頭']"
94620,4,"['馬鈴薯', '紅蘿蔔', '洋蔥']"
94639,1,"['南瓜', '洋蔥', '火腿', '牛奶', '干貝']"
94640,1,"['菜心', '蒜頭']"
94643,0,"['雞蛋', '高筋麵粉', '酵母']"
94652,3,"['排骨', '牛奶']"
94655,1,"['蝦子', '干貝', '蒜頭', '洋蔥', '鮮奶油', '雞蛋', '牛奶', '起司']"
94657,3,"['嫩豆腐', '鴻喜菇', '蔥']"
94663,0,"['吐司', '起司', '火腿', '洋蔥', '雞蛋', '牛奶']"
94667,4,"['蝦子', '太白粉', '蔥', '紹興酒']"
94670,0,"['低筋麵粉', '泡打粉', '優格', '雞蛋']"
94677,3,"['牛小排', '金針菇', '紹興酒']"
94681,2,"['洋蔥', '蒜頭', '甜椒', '茄子', '綠櫛瓜', '番茄', '起司', '九層塔']"
94683,2,"['高麗菜', '紅蘿蔔', '蘆筍', '香菇', '筊白筍', '太白粉', '枸杞']"
94684,2,"['蒜頭', '青椒', '甜椒', '番茄', '洋蔥', '雞蛋豆腐', '義大利麵', '九層塔']"
94689,1,"['龍膽石斑', '紅棗', '枸杞', '鴻喜菇', '紹興酒']"
94700,4,"['豆干', '蒜頭', '蔥']"
94701,1,"['糯米', '香菇', '豬絞肉', '蝦子', '高麗菜', '魷魚', '紅蘿蔔']"
94703,0,"['鮪魚', '玉米', '紅蘿蔔', '雞蛋', '玉米粉']"
94707,4,"['番茄', '雞蛋', '蔥', '蒜頭']"
94708,2,"['牛腱', '洋蔥', '蒜頭', '大骨', '番茄', '花椰菜', '高筋麵粉', '紅酒']"
94709,2,"['雞腿', '薑', '蒜頭', '九層塔', '紹興酒']"
94712,0,"['吐司', '牛奶', '雞蛋']"
94715,0,"['義大利麵', '中筋麵粉', '牛奶', '蝦子', '海苔']"
94719,3,['馬鈴薯']
94720,0,"['雞蛋', '鮮奶油']"
94724,1,"['蒜頭', '玉米', '毛豆', '米', '番茄']"
94728,3,"['拉麵', '雞肉']"
94729,4,"['芋頭', '太白粉', '臘腸', '蝦子']"
94731,0,"['雞蛋', '蔥', '干貝', '玉米粉', '中筋麵粉']"
94734,4,"['地瓜', '雞蛋豆腐', '豆腐', '透抽', '蟹管肉', '蝦子', '蒜頭']"
94737,4,"['番茄', '雞蛋', '蔥']"
94741,1,"['豬梅花肉', '洋蔥', '薑']"
94743,3,['吐司']
94751,1,"['雞腿', '鴨肉', '薑', '枸杞', '麵線', '紹興酒']"
94752,0,"['中筋麵粉', '巧克力', '雞蛋']"
94760,1,['薑']
94764,0,"['香腸', '小黃瓜', '肉鬆', '泡菜', '白飯', '米']"
94767,2,"['豬肉', '洋蔥', '蔥', '紅蘿蔔', '蒜頭', '薑', '紹興酒']"
94769,2,"['豬絞肉', '白蘿蔔', '蒜頭', '蔥', '紅蘿蔔', '蝦子', '太白粉', '干貝']"
94770,4,"['豬絞肉', '糯米', '紅蘿蔔', '蔥', '薑']"
94772,2,"['豬絞肉', '南瓜', '糯米', '蔥', '薑', '雞蛋', '玉米粉', '紅蘿蔔', '紹興酒']"
94784,2,"['雞胸肉', '蒜頭', '高麗菜', '香菜']"
94786,3,"['鮑魚', '火腿', '豆腐', '蔥']"
94793,0,"['高筋麵粉', '酵母']"
94797,2,"['青江菜', '干貝', '番茄', '豆腐', '玉米', '蒜頭', '蔥', '太白粉']"
94798,0,"['排骨', '白蘿蔔', '玉米', '貢丸', '米']"
94805,4,"['杏鮑菇', '番茄', '雞蛋', '蔥']"
94812,3,"['雞翅', '紹興酒']"
94816,1,"['蝦子', '洋蔥', '蒜頭', '起司', '鮮奶油']"
94825,4,"['傳統豆腐', '豬絞肉', '薑', '蒜頭', '蔥', '太白粉']"
94831,4,"['排骨', '蓮藕', '荸薺', '梨子', '薑', '紅棗']"
94832,0,"['牛奶', '中筋麵粉', '雞蛋', '酵母']"
94836,1,"['椰奶', '雞腿', '茄子', '檸檬', '高湯']"
94839,0,"['吐司', '雞蛋', '牛奶']"
94841,2,"['酪梨', '番茄', '檸檬', '洋蔥', '香菜']"
94845,4,"['蝦子', '嫩豆腐', '蒜頭', '蔥']"
94847,2,"['蔥', '薑', '蒜頭', '排骨', '洋蔥', '紅蘿蔔', '玉米', '番茄', '貢丸', '金針菇', '花椰菜']"
94848,1,"['雞肉', '香菇', '米', '薑', '紹興酒']"
94849,1,"['干貝', '香菇', '白蘿蔔', '雞蛋']"
94852,4,"['茄子', '蔥', '蒜頭']"
94855,0,"['雞蛋', '檸檬', '牛奶', '低筋麵粉', '玉米粉']"
94857,4,"['鴨肉', '米粉', '紅蘿蔔', '木耳', '蔥', '洋蔥']"
94860,1,"['白飯', '肉鬆', '海苔']"
94872,0,"['酥皮', '雞蛋', '牛奶']"
94879,4,"['豆干', '蔥', '蒜頭', '紹興酒']"
94884,0,"['吐司', '白飯', '雞蛋']"
94892,1,"['豆包', '海苔', '九層塔']"
94893,1,"['酪梨', '番茄', '檸檬']"
94896,0,"['雞蛋', '牛奶']"
94897,1,"['海帶', '香菇', '蒜頭', '鮮魚']"
94898,3,['雞蛋']
94901,0,"['中筋麵粉', '雞蛋']"
94905,3,"['傳統豆腐', '蔥']"
94906,0,"['雞蛋', '檸檬', '牛奶', '玉米粉', '低筋麵粉']"
94921,3,"['中筋麵粉', '南瓜子']"
94922,1,"['山茼蒿', '泡菜', '雞蛋']"
94928,3,['雪花豬']
94929,4,"['冬粉', '豬絞肉', '蝦子', '蔥', '蒜頭', '紹興酒']"
94930,1,"['透抽', '花椰菜']"
94932,1,"['丁香魚', '青椒', '甜椒']"
94940,1,"['玉米筍', '紅蘿蔔', '蝦子', '蒜頭']"
94942,3,"['泡菜', '傳統豆腐']"
94944,3,"['蘑菇', '火腿', '起司']"
94947,1,"['四季豆', '鹹蛋', '蒜頭', '紹興酒']"
94954,2,"['米', '透抽', '蝦子', '蛤蜊', '花椰菜', '鴻喜菇', '高湯', '蒜頭', '洋蔥']"
94957,4,"['豬五花肉', '薑', '紹興酒', '蔥']"
94961,3,"['中筋麵粉', '蔥']"
94966,0,"['酵母', '高筋麵粉', '牛奶', '香蒜粒', '起司', '香腸']"
94970,3,['雞翅']
94972,0,"['中筋麵粉', '酵母', '蔥']"
94976,3,['蔥']
94985,1,"['麵線', '紹興酒', '枸杞', '薑']"
94997,3,['米粉']
94998,0,"['低筋麵粉', '雞蛋', '鮮奶油', '檸檬']"
94999,3,['雞蛋']
95004,1,"['豬五花肉', '蒜頭', '紹興酒']"
95008,1,['高麗菜']
95014,4,"['貢丸', '山藥', '玉米', '番茄', '薑']"
95015,4,"['牛奶', '鰹魚片', '蝦子', '雞蛋', '蔥', '昆布', '蛤蜊', '紹興酒']"
95022,2,"['雞腿', '番茄', '九層塔', '洋蔥', '蒜頭']"
95027,1,"['蝦子', '高湯', '洋蔥', '蒜頭', '冬粉']"
95029,0,"['低筋麵粉', '泡打粉', '雞蛋', '巧克力']"
95042,1,"['絲瓜', '雞蛋']"
95044,1,"['拉麵', '螃蟹', '豆芽菜']"
95046,4,"['蛤蜊', '蒜頭', '蔥', '紹興酒']"
95047,1,"['菠菜', '蒜頭']"
95050,1,"['豆芽菜', '蒜頭']"
95064,0,"['中筋麵粉', '泡打粉', '優格', '雞蛋', '檸檬', '香蕉']"
95067,4,"['豬肉', '紹興酒', '蔥', '蒜頭']"
95068,3,['奶粉']
95070,4,"['肋排', '薑', '蒜頭', '蔥', '紹興酒']"
95071,1,"['高筋麵粉', '牛奶', '酵母', '菠菜', '南瓜']"
95084,4,"['馬鈴薯', '南瓜', '蘋果', '雞蛋', '牛奶']"
95088,4,"['豬絞肉', '蝦子', '鹹蛋', '雞蛋', '薑', '蔥', '香菜', '太白粉']"
95094,2,"['雞腿', '紅蘿蔔', '馬鈴薯', '洋蔥', '茄子', '甜椒', '青椒', '南瓜']"
95105,1,"['白菜', '泡菜', '蝦子', '鰹魚片', '蟹管肉', '冬粉']"
95106,2,"['杏鮑菇', '甜椒', '薑', '豌豆嬰']"
95116,0,"['泡菜', '蝦子', '蔥', '低筋麵粉', '糯米粉', '泡打粉']"
95119,1,"['豬五花肉', '泡菜', '蒜頭']"
95121,2,"['排骨', '南瓜', '米', '香菇', '芹菜', '高湯', '薑']"
95126,4,"['雞腿', '檸檬', '香菜', '蔥', '蒜頭', '紹興酒']"
95130,0,"['雞蛋', '酥皮', '牛奶', '鮮奶油']"
95134,4,"['雞蛋', '白飯', '鮪魚', '蔥', '紅蘿蔔', '鰹魚片']"
95142,1,"['棒棒腿', '高麗菜', '紹興酒']"
95156,2,"['絲瓜', '雞蛋', '麵線', '薑', '枸杞']"
95160,3,['栗子']
95165,1,"['蝦子', '干貝', '蟹管肉', '米', '薑', '青江菜']"
95175,4,"['蛤蜊', '杏鮑菇', '馬鈴薯', '紅蘿蔔', '洋蔥']"
95176,1,"['白蘿蔔', '南瓜']"
95181,0,"['中筋麵粉', '酵母']"
95182,1,"['排骨', '栗子', '紅蘿蔔', '玉米', '蜜棗', '薑']"
95184,2,"['冬菜', '蔥', '鮮魚', '白蘿蔔', '嫩豆腐', '大白菜', '薑', '高湯']"
95194,4,"['馬鈴薯', '紅蘿蔔', '豬絞肉', '蒜頭', '蔥']"
95197,2,"['竹筍', '紅蘿蔔', '香菇', '小黃瓜', '蒜頭']"
95207,3,"['青豆', '香菇', '排骨', '大骨']"
95212,0,"['地瓜', '奶粉', '高筋麵粉', '酵母', '牛奶']"
95214,2,"['鱈魚', '蛤蜊', '番茄', '白酒', '洋蔥', '蒜頭', '檸檬']"
95221,0,"['雞蛋', '低筋麵粉', '玉米粉']"
95222,1,"['白飯', '雞蛋', '香菜', '薑']"
95232,1,"['玉米', '白蘿蔔', '排骨', '香菇']"
95233,1,"['高筋麵粉', '低筋麵粉', '酵母', '番茄', '香腸', '火腿', '香菇', '青椒', '蝦子', '起司']"
95235,0,"['雞蛋', '低筋麵粉']"
95236,3,['豬肉']
95246,2,"['白飯', '花椰菜', '甜椒', '紅蘿蔔', '海苔', '起司']"
95249,0,"['地瓜', '雞蛋', '牛奶', '低筋麵粉']"
95250,1,"['白蘿蔔', '干貝', '香菜', '雞蛋']"
95253,1,"['白蘿蔔', '豬梅花肉', '玉米', '香菜', '干貝']"
95254,3,['糯米粉']
95259,2,"['蝦子', '雞蛋', '洋蔥', '蒜頭', '番茄', '椰奶', '香菜']"
95262,4,"['豬五花肉', '豆干', '蒜頭', '甜椒', '蔥', '紹興酒']"
95280,1,"['米', '香菇', '枸杞']"
95282,4,"['馬鈴薯', '小黃瓜', '紅蘿蔔', '牛腱', '牛小排']"
95290,2,"['白蘿蔔', '蒟蒻', '紅蘿蔔', '豬梅花肉', '蒜頭']"
95299,1,"['蝦子', '培根', '白飯', '韭菜', '蘑菇', '檸檬']"
95303,4,"['芋頭', '椰奶', '雞肉', '秋葵']"
95312,1,"['白蘿蔔', '白飯', '蝦子', '香菇', '干貝']"
95316,4,"['鮭魚', '馬鈴薯', '高湯', '芹菜']"
95320,0,"['中筋麵粉', '酵母', '蔥']"
95325,1,"['油豆腐', '嫩豆腐', '香菜']"
95330,4,"['白蘿蔔', '豬絞肉', '干貝', '地瓜', '香菜']"
95337,2,"['雞蛋', '中筋麵粉', '牛奶', '洋蔥', '培根', '番茄', '西洋芹']"
95348,0,"['高筋麵粉', '低筋麵粉', '酵母', '奶粉', '雞蛋']"
95357,1,"['義大利麵', '蛤蜊', '九層塔', '洋蔥', '牛奶', '鰹魚粉']"
95359,1,"['蝦子', '雞蛋', '牛奶', '香菜', '鰹魚粉']"
95361,0,"['低筋麵粉', '雞蛋']"
95368,4,"['白飯', '雞蛋', '蔥', '洋蔥', '鴨肉']"
95369,4,"['山藥', '豬五花肉', '蒜頭', '枸杞', '干貝']"
95370,1,"['白蘿蔔', '豬排', '鰹魚片']"
95371,3,"['白飯', '排骨']"
95373,1,"['魚皮', '白飯', '薑']"
95381,1,"['義大利麵', '高麗菜', '紅蘿蔔', '玉米', '青豆']"
95383,2,"['蒜頭', '甜椒', '洋蔥', '傳統豆腐', '薑', '菠菜']"
95385,2,"['番茄', '洋蔥', '青椒', '香菜', '檸檬']"
95389,2,"['蝦子', '洋蔥', '高麗菜', '紅蘿蔔', '蔥', '蒜頭', '雞蛋', '紹興酒', '白飯']"
95395,4,"['蔥', '薑']"
95400,1,"['白蘿蔔', '青椒', '木耳']"
95421,0,"['起司', '高筋麵粉', '低筋麵粉']"
95425,4,"['南瓜', '馬鈴薯']"
95431,2,"['中筋麵粉', '麵線', '枸杞', '木耳', '豆薯', '山藥', '洋蔥', '雞蛋', '當歸', '芹菜', '紅蘿蔔']"
95444,1,"['義大利麵', '蛤蜊', '白酒', '洋蔥', '蒜頭']"
